M_ac_e_out,M_acald_e_out,M_akg_e_out,M_co2_e_in,M_co2_e_out,M_etoh_e_out,M_for_e_out,M_glc__D_e_in,M_glc__D_e_out,M_glu__L_e_out,M_h2o_e_in,M_h2o_e_out,M_h_e_in,M_h_e_out,M_lac__D_e_out,M_nh4_e_in,M_nh4_e_out,M_o2_e_in,M_o2_e_out,M_pi_e_in,M_pi_e_out,M_pyr_e_out,M_succ_e_out,objective_out
0.000000000000000000e+00,1.679347762818862400e+16,0.000000000000000000e+00,-1.736092191330000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.905558571615387600e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925625726822262400e+16,0.000000000000000000e+00,4.016960236754324800e+16,0.000000000000000000e+00,-1.300709467008000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.775161231445000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,1.769224764172162400e+16,2.385397350000000000e+14
1.119565175212575000e+16,0.000000000000000000e+00,0.000000000000000000e+00,-1.136926097125875000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.905558571615387600e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.365843139215975000e+16,0.000000000000000000e+00,6.256090587179475200e+16,0.000000000000000000e+00,-1.300709467008000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.775161231445000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,2.329007351778450000e+16,2.385397350000000000e+14
7.236819450000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-7.584406650000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,8.223958350000000000e+10,-8.740236150000000000e+10,0.000000000000000000e+00,1.074728250000000000e+09,0.000000000000000000e+00,1.216901475000000000e+10,0.000000000000000000e+00,3.384921960000000000e+11,0.000000000000000000e+00,-1.101245625000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,7.258780575000000000e+10,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.475872000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,5.208616912500000000e+10,-5.724894712500000000e+10,0.000000000000000000e+00,4.328950837500000000e+10,0.000000000000000000e+00,9.659857500000000000e+10,0.000000000000000000e+00,1.756637583750000000e+11,0.000000000000000000e+00,-5.322723637500000000e+10,0.000000000000000000e+00,-4.221478012500000000e+10,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,2.196112500000000000e+08,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.301202123750000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,9.871389000000000000e+09,-1.416785073750000000e+11,0.000000000000000000e+00,1.074728250000000000e+09,0.000000000000000000e+00,1.388133551250000000e+11,0.000000000000000000e+00,4.289524391250000000e+11,0.000000000000000000e+00,-1.101245625000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,1.266443403750000000e+11,1.268639516250000000e+11,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.047913443000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,6.052912515000000000e+10,-1.670073754500000000e+11,0.000000000000000000e+00,5.173246440000000000e+10,0.000000000000000000e+00,1.134844870500000000e+11,0.000000000000000000e+00,5.049390433500000000e+11,1.013154723000000000e+11,-6.167019240000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,1.015350835500000000e+11,1.822500000000000000e+09
0.000000000000000000e+00,2.532886807500000000e+11,0.000000000000000000e+00,-2.602404247500000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,3.996757991250000000e+11,-4.100013551250000000e+11,0.000000000000000000e+00,1.287937968750000000e+11,0.000000000000000000e+00,2.776267102500000000e+11,0.000000000000000000e+00,1.237837899375000000e+12,0.000000000000000000e+00,-1.486692528750000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.340886150000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,2.537279032500000000e+11,3.645000000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.790543225000000000e+10,0.000000000000000000e+00,8.442956025000000000e+10,1.787305095000000000e+11,-1.838932875000000000e+11,0.000000000000000000e+00,8.550428850000000000e+10,0.000000000000000000e+00,9.659857500000000000e+10,0.000000000000000000e+00,5.555967795000000000e+11,0.000000000000000000e+00,-9.544201650000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,8.464917150000000000e+10,1.822500000000000000e+09
3.492995643931500000e+15,0.000000000000000000e+00,0.000000000000000000e+00,-3.557017740870000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,3.813836251466250000e+15,-4.166775874077750000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.873618349382500000e+14,0.000000000000000000e+00,1.607863328211825000e+16,0.000000000000000000e+00,-4.796643173760000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.236027590102500000e+14,0.000000000000000000e+00,0.000000000000000000e+00,3.503595620135250000e+15,8.796660750000000000e+13
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.176764473818625000e+15,0.000000000000000000e+00,0.000000000000000000e+00,3.208406075347500000e+14,-6.786522607026375000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.700104211818375000e+15,0.000000000000000000e+00,2.044487783703262400e+16,0.000000000000000000e+00,-4.796643173760000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.236027590102500000e+14,0.000000000000000000e+00,6.112742376880125000e+15,6.123342353083875000e+15,8.796660750000000000e+13
0.000000000000000000e+00,6.112742376880125000e+15,0.000000000000000000e+00,-6.402209693850000000e+13,0.000000000000000000e+00,0.000000000000000000e+00,3.208406075347500000e+14,-6.786522607026375000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.700104211818375000e+15,0.000000000000000000e+00,1.433213546015250000e+16,0.000000000000000000e+00,-4.796643173760000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.236027590102500000e+14,0.000000000000000000e+00,0.000000000000000000e+00,6.123342353083875000e+15,8.796660750000000000e+13
1.646619437717550000e+16,0.000000000000000000e+00,0.000000000000000000e+00,-1.825035981376050000e+16,0.000000000000000000e+00,0.000000000000000000e+00,1.947137973689924800e+16,-2.065613919511724800e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.792557673844750000e+15,0.000000000000000000e+00,8.031998884675724800e+16,0.000000000000000000e+00,-2.280519759168000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.538539472940750000e+15,0.000000000000000000e+00,0.000000000000000000e+00,1.799636926766625000e+16,4.182291225000000000e+14
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.371429370948875000e+15,0.000000000000000000e+00,0.000000000000000000e+00,4.293121942462500000e+14,-4.715112139714125000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.515485404843125000e+15,0.000000000000000000e+00,1.441467597403237600e+16,0.000000000000000000e+00,-3.257885370240000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.197913532772500000e+14,0.000000000000000000e+00,4.116548594293875000e+15,4.335145007221125000e+15,5.974701750000000000e+13
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.118274856811150400e+16,0.000000000000000000e+00,0.000000000000000000e+00,3.593757411407475200e+16,-5.358852794946824800e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925875205102024800e+16,0.000000000000000000e+00,1.955833494869857600e+17,1.646619437717550000e+16,-2.280519759168000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.538539472940750000e+15,0.000000000000000000e+00,0.000000000000000000e+00,6.739495239919275200e+16,4.182291225000000000e+14
0.000000000000000000e+00,2.744365729529250000e+15,0.000000000000000000e+00,-8.487977965242750000e+15,0.000000000000000000e+00,0.000000000000000000e+00,8.662409382834000000e+15,-8.831660734008000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.143302540078500000e+15,0.000000000000000000e+00,3.225305321597250000e+16,0.000000000000000000e+00,-3.257885370240000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.197913532772500000e+14,0.000000000000000000e+00,0.000000000000000000e+00,1.119605933104425000e+16,5.974701750000000000e+13
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.487977965242750000e+15,0.000000000000000000e+00,1.646619437717550000e+15,8.662409382834000000e+15,-8.831660734008000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.045556248266800000e+15,0.000000000000000000e+00,3.335079950778420000e+16,0.000000000000000000e+00,-3.257885370240000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.197913532772500000e+14,0.000000000000000000e+00,0.000000000000000000e+00,1.174493247695010000e+16,5.974701750000000000e+13
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.748571748379550000e+16,0.000000000000000000e+00,0.000000000000000000e+00,1.818344315416050000e+16,-1.886044855885650000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.828844430784750000e+15,0.000000000000000000e+00,7.412489827330499200e+16,0.000000000000000000e+00,-1.303154148096000000e+15,0.000000000000000000e+00,-4.116548594293875000e+15,0.000000000000000000e+00,-8.791654131090000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,2.557367721747224800e+16,2.389880700000000000e+14
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.965346390818150400e+16,0.000000000000000000e+00,0.000000000000000000e+00,3.336170094859724800e+16,-4.176404948835900000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.686513118772475000e+16,0.000000000000000000e+00,1.667269739629057600e+17,0.000000000000000000e+00,-3.257885370240000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.197913532772500000e+14,0.000000000000000000e+00,0.000000000000000000e+00,6.608337392162924800e+16,5.974701750000000000e+13
8.530341001333210874e+21,0.000000000000000000e+00,8.457475462596376986e+19,-8.940636843344330228e+21,0.000000000000000000e+00,0.000000000000000000e+00,9.653283489094173721e+21,-1.026270361349072408e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351869439319320297e+21,0.000000000000000000e+00,3.978080913189047894e+22,0.000000000000000000e+00,-1.173060595280113304e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.913985497096818524e+20,0.000000000000000000e+00,0.000000000000000000e+00,8.556264160394840375e+21,2.151299507189175091e+20
0.000000000000000000e+00,0.000000000000000000e+00,1.208210780370911027e+19,-2.191198942049176912e+21,0.000000000000000000e+00,0.000000000000000000e+00,1.604203553944232591e+20,-2.380065623498661822e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.325709455950348550e+21,0.000000000000000000e+00,7.206247911936712770e+21,0.000000000000000000e+00,-1.675800850400161956e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.130569356728116838e+20,0.000000000000000000e+00,2.132585250333302718e+21,2.136288558770678399e+21,3.073285010270250189e+19
0.000000000000000000e+00,0.000000000000000000e+00,1.630603669858987520e+26,-2.073012360777779912e+25,0.000000000000000000e+00,0.000000000000000000e+00,2.155237099062327796e+26,-2.463145520602349719e+26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.858774456740206047e+26,0.000000000000000000e+00,7.623041750868688703e+26,0.000000000000000000e+00,-5.926867554975396908e+25,0.000000000000000000e+00,-2.381808640843920480e+26,0.000000000000000000e+00,-3.998526935608860026e+25,0.000000000000000000e+00,0.000000000000000000e+00,1.309762948163393863e+24,1.086940205944725072e+25
0.000000000000000000e+00,0.000000000000000000e+00,3.429220000000000000e+05,-3.573400000000000000e+04,0.000000000000000000e+00,1.007588000000000000e+06,1.447044000000000000e+06,-1.021288000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.117900000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.579262000000000000e+06,4.517400000000000000e+04,-1.090560000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.357400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
0.000000000000000000e+00,6.023200000000000000e+04,3.429220000000000000e+05,-3.573400000000000000e+04,0.000000000000000000e+00,1.007588000000000000e+06,1.507276000000000000e+06,-1.028817000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.117900000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.594320000000000000e+06,0.000000000000000000e+00,-1.090560000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.357400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,3.429220000000000000e+05,-3.573400000000000000e+04,0.000000000000000000e+00,1.030175000000000000e+06,1.469631000000000000e+06,-1.021288000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.117900000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,2.579262000000000000e+06,0.000000000000000000e+00,-1.090560000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.357400000000000000e+04,0.000000000000000000e+00,2.258700000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+04
1.806960000000000000e+05,0.000000000000000000e+00,3.772142000000000000e+06,-3.930740000000000000e+05,0.000000000000000000e+00,1.126416400000000000e+07,1.627887600000000000e+07,-1.116640700000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,-2.510386000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,2.841705600000000000e+07,0.000000000000000000e+00,-1.199616000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.093140000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,1.714610000000000000e+06,-1.786700000000000000e+05,0.000000000000000000e+00,5.218636000000000000e+06,7.506264000000000000e+06,-5.174201000000000000e+06,0.000000000000000000e+00,9.034800000000000000e+04,-1.058950000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.312218000000000000e+07,0.000000000000000000e+00,-6.356280000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,1.714610000000000000e+06,-1.786700000000000000e+05,0.000000000000000000e+00,5.218636000000000000e+06,7.536380000000000000e+06,-5.144085000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.179414000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.309206400000000000e+07,0.000000000000000000e+00,-5.452800000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.678700000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,6.023200000000000000e+04,1.000000000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,2.490802000000000000e+06,-2.501380000000000000e+05,0.000000000000000000e+00,7.324160000000000000e+06,1.049070000000000000e+07,-7.216777000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.572878000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.828070400000000000e+07,0.000000000000000000e+00,-7.633920000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.150180000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+05
